site,potential_evaporation,skin_temperature,soil_temperature_level_1,evaporation_from_vegetation_transpiration,lat,lon,P,Q,P-Q,Q/P,(P-Q)/P,empty
5592575,-2.6535753548644583,2.0012998486407927,2.2384909418130348,-3.216904201148533,38.93699,-88.95284000000001,0.7523986105718488,1.167426957830233,-0.2084690996125416,1.167426957830233,-0.2084690996125416,
5593575,-2.8907664480367004,2.0012998486407927,2.149544281873444,-3.5133930676138356,38.441720000000004,-89.41675,0.482848689697774,0.7384744665965954,0.2556257768988215,0.7384744665965954,-0.7384744665965954,
5593900,-2.475682034985277,2.179193168519974,2.060597621933853,-3.068659767915882,39.14894,-89.35231,1.3065317485939765,1.4769489331931909,0.42604296149803583,1.5053517972930601,-1.5053517972930601,
5595730,-2.8314686747436397,2.0012998486407927,2.149544281873444,-3.5133930676138356,38.25394,-89.03979,0.1988200486990834,0.1988200486990834,0.1988200486990834,0.3692372332982977,-0.3692372332982977,
6037500,-2.623926468217928,0.57815328960734,1.4379710023567176,-2.416384261692216,44.65687,-111.06827,0.0,0.8108226563707699,-0.8108226563707699,0.8108226563707699,-0.8108226563707699,
6043500,-2.149544281873444,0.8153443827795821,1.2897265691240662,-2.297788715106095,45.49743,-111.27051000000002,2.4426463125887388,1.7325747100920124,2.556257768988215,1.050905971695155,2.10181194339031,
6154410,-0.19271776320244668,-0.13341998990938617,0.3706110830816282,-0.40025996972815847,47.9661,-108.66071000000001,-0.7314822711435647,0.05352309301050474,-0.9455746431855836,0.802846395157571,-0.802846395157571,
6188000,-2.534979808278337,1.0525354759518242,1.0525354759518242,-2.416384261692216,44.92772,-110.39381000000002,0.0,0.8385284571645741,-0.8385284571645741,0.8385284571645741,-0.8385284571645741,
6191500,-2.475682034985277,0.9042910427191729,1.1118332492448848,-2.4460331483387465,45.11188,-110.79438,2.5278549048883456,0.3124315050985596,2.1586176715900485,-1.164517428094631,1.164517428094631,
6221400,-2.5942775815713977,2.1198953952269135,0.9042910427191729,-2.090246508580383,43.34551,-109.41013999999998,0.7523986105718488,1.3758960574427743,-1.3758960574427743,1.3758960574427743,-1.3758960574427743,
6224000,-2.5942775815713977,1.7641087554685504,0.9042910427191729,-2.060597621933853,43.1769,-109.20291,0.5680572819973811,-1.164517428094631,1.7325747100920124,-1.5905603895926672,1.5905603895926672,
6278300,-2.2384909418130348,1.5269176622963083,0,-2.0012998486407927,44.50802,-107.40369,1.5905603895926672,-0.7668773306964645,1.6189632536925362,-1.2781288844941074,1.2781288844941074,
6280300,-2.6535753548644583,1.8530554154081411,0.7560466094865216,-2.2681398284595646,44.20828,-109.55488999999999,2.2154233997897865,-0.08520859229960717,1.9597976228909648,-1.1929202921945004,1.1929202921945004,
6289000,-2.3274376017526253,1.378673229063657,0,-2.0309487352873226,45.00691,-107.61509,1.9882004869908336,0.8520859229960717,0.9372945152956788,0.1988200486990834,-0.1988200486990834,
6291500,-2.090246508580383,1.3193754557705966,0.19271776320244668,-2.0012998486407927,45.12644,-107.60054,0.0,0.1580521559387199,-0.1580521559387199,0.1580521559387199,-0.1580521559387199,
6311000,-2.416384261692216,1.586215435589369,0,-2.149544281873444,44.02774,-107.08089,1.4769489331931909,0.2272229127989525,0.8520859229960717,-0.1988200486990834,0.1988200486990834,
6332515,-0.13341998990938617,0.01482444332326513,-0.3113133097885677,-0.10377110326285591,47.787240000000004,-102.76853,0.9941002434954168,0.3692372332982977,1.1361145639947623,0.1420143204993453,-0.1420143204993453,
6339100,-0.13341998990938617,0.01482444332326513,-0.10377110326285591,-0.10377110326285591,47.236129999999996,-102.76991,0.1988200486990834,0.3976400973981668,0.17041718459921434,0.2840286409986906,-0.2840286409986906,
6339500,-0.22236664984897694,0.10377110326285591,-0.22236664984897694,-0.10377110326285591,47.15445,-102.05989,-0.05680572819973812,0.2556257768988215,0.0,0.42604296149803583,-0.42604296149803583,
6344600,-0.3113133097885677,0.13341998990938617,-0.10377110326285591,-0.34096219643509795,47.02779,-103.05324,-0.08520859229960717,0.0,-0.3976400973981668,-0.1420143204993453,0.1420143204993453,
6350000,-0.6967488361934611,0.34096219643509795,0.01482444332326513,-0.7560466094865216,46.42667,-102.55183000000001,0.3408343691984287,-0.4544458255979049,-0.028402864099869057,-0.7100716024967264,0.7100716024967264,
